student_id,day,1st_preference,2nd_preference,3rd_preference,priority
S128,tue,Photography,BiologyResearch,UIDesign,medium
S128,wed,Weightlifting,Mindfulness,Hockey,medium
S128,thu,Coding,Chess,Music,medium
S129,mon,DronePiloting,Mindfulness,ClimateChange,medium
S129,tue,Dance,Music,PuzzleSolving,medium
S129,wed,BoardGames,CostumeDesign,Origami,medium
S129,thu,WebDevelopment,CostumeDesign,FirstAid,medium
S130,mon,LeadershipWorkshop,ScienceClub,PhysicsExperiments,medium
S130,tue,SocialMediaMarketing,Dance,TapDance,medium
S130,wed,Painting,Football,Breakdancing,medium
S130,thu,Mindfulness,Pottery,Dance,medium
S131,mon,Animation,UXDesign,DJing,medium
S131,tue,PublicSpeaking,Football,ClimateChange,medium
S131,wed,Entrepreneurship,CreativeWriting,CodingBootcamp,medium
S131,thu,Tennis,Soccer,BoardGames,medium
S132,mon,BiologyResearch,Tennis,CreativeArts,medium
S132,tue,Debate,ScienceClub,Entrepreneurship,medium
S132,wed,DataScience,Entrepreneurship,BiologyResearch,medium
S132,thu,TapDance,Poetry,PuzzleSolving,medium
S133,mon,SpaceExploration,DJing,ChessClub,medium
S133,tue,Singing,Soccer,PuzzleSolving,medium
S133,wed,Mindfulness,Robotics,MathClub,medium
S133,thu,BiologyResearch,Storytelling,Theater,medium
S134,mon,ChessClub,Parkour,Storytelling,medium
S134,tue,Robotics,Parkour,BoardGames,medium
S134,wed,PublicSpeaking,WildlifeConservation,SelfDefense,medium
S134,thu,ChemistryLab,PhysicsExperiments,CreativeWriting,medium
S135,mon,AppDesign,BoardGames,Robotics,medium
S135,tue,Singing,Cycling,AppDesign,medium
S135,wed,SurvivalSkills,Football,Painting,medium
S135,thu,UIDesign,Debate,SurvivalSkills,medium
S136,mon,Chess,SoundEngineering,BiologyResearch,medium
S136,tue,SurvivalSkills,CreativeWriting,DramaClub,medium
S136,wed,Music,SpaceExploration,Football,medium
S136,thu,PublicSpeaking,WildlifeConservation,Debate,medium
S137,mon,Mindfulness,AppDesign,Breakdancing,medium
S137,tue,Football,Volleyball,FilmProduction,medium
S137,wed,PublicSpeaking,SpanishClub,Pottery,medium
S137,thu,UXDesign,Skating,mediumDPrinting,medium
S138,mon,Cycling,Football,Breakdancing,medium
S138,tue,Singing,CodingBootcamp,Weightlifting,medium
S138,wed,CostumeDesign,FilmProduction,Pottery,medium
S138,thu,LeadershipWorkshop,Chess,MathClub,medium
S139,mon,Parkour,ChemistryLab,Storytelling,medium
S139,tue,SelfDefense,Coding,Weightlifting,medium
S139,wed,Parkour,mediumDPrinting,Animation,medium
S139,thu,Theater,ChemistryLab,SocialMediaMarketing,medium
S140,mon,BoardGames,DigitalMarketing,Swimming,medium
S140,tue,Singing,Volleyball,Entrepreneurship,medium
S140,wed,Painting,ScienceClub,PuzzleSolving,medium
S140,thu,CostumeDesign,Entrepreneurship,mediumDPrinting,medium
S141,mon,AppDesign,BiologyResearch,Entrepreneurship,medium
S141,tue,BoardGames,AppDesign,Animation,medium
S141,wed,mediumDPrinting,SelfDefense,SpaceExploration,medium
S141,thu,Breakdancing,DigitalMarketing,RoboticsClub,medium
S142,mon,CreativeArts,UXDesign,Skating,medium
S142,tue,CostumeDesign,UXDesign,ScienceClub,medium
S142,wed,ChemistryLab,RoboticsClub,Breakdancing,medium
S142,thu,ChemistryLab,Singing,Zumba,medium
S143,mon,Hockey,TapDance,SurvivalSkills,medium
S143,tue,Breakdancing,Origami,Astronomy,medium
S143,wed,PhysicsExperiments,Singing,CostumeDesign,medium
S143,thu,BiologyResearch,ScienceClub,PublicSpeaking,medium
S144,mon,LeadershipWorkshop,CreativeWriting,FilmProduction,medium
S144,tue,Parkour,LeadershipWorkshop,FirstAid,medium
S144,wed,Animation,FirstAid,DronePiloting,medium
S144,thu,Photography,BoardGames,Hockey,medium
S145,mon,SelfDefense,Meditation,Soccer,medium
S145,tue,BoardGames,WebDevelopment,Soccer,medium
S145,wed,ChessClub,CreativeArts,LeadershipWorkshop,medium
S145,thu,ScienceClub,ChemistryLab,ChessClub,medium
S146,mon,Zumba,Meditation,Volleyball,medium
S146,tue,FirstAid,Theater,SpanishClub,medium
S146,wed,SurvivalSkills,DronePiloting,MathClub,medium
S146,thu,Singing,WebDevelopment,Animation,medium
S147,mon,CreativeArts,Parkour,WebDevelopment,medium
S147,tue,SpanishClub,Robotics,Dance,medium
S147,wed,SocialMediaMarketing,DataScience,SelfDefense,medium
S147,thu,Tennis,CyberSecurity,DronePiloting,medium
S148,mon,Singing,DramaClub,Origami,medium
S148,tue,DataScience,SpaceExploration,ScienceClub,medium
S148,wed,Painting,TapDance,BoardGames,medium
S148,thu,CodingBootcamp,PuzzleSolving,DramaClub,medium
S149,mon,PublicSpeaking,LeadershipWorkshop,Animation,medium
S149,tue,PublicSpeaking,Pottery,Weightlifting,medium
S149,wed,Theater,Debate,Parkour,medium
S149,thu,Animation,PuzzleSolving,CyberSecurity,medium
S150,mon,WildlifeConservation,PuzzleSolving,TapDance,medium
S150,tue,RoboticsClub,UIDesign,Soccer,medium
S150,wed,Chess,Coding,LeadershipWorkshop,medium
S150,thu,DataScience,AppDesign,Tennis,medium
S151,mon,Astronomy,Parkour,ChessClub,medium
S151,tue,SpanishClub,ClimateChange,UXDesign,medium
S151,wed,Meditation,BoardGames,SoundEngineering,medium
S151,thu,ScienceClub,Volleyball,Astronomy,medium
S152,mon,Singing,ClimateChange,Music,medium
S152,tue,BoardGames,ScienceClub,FirstAid,medium
S152,wed,WebDevelopment,CreativeArts,ClimateChange,medium
S152,thu,Soccer,CostumeDesign,Entrepreneurship,medium
S153,mon,TapDance,UIDesign,WildlifeConservation,medium
S153,tue,Theater,ChemistryLab,Skating,medium
S153,wed,Football,Swimming,SpanishClub,medium
S153,thu,Poetry,CreativeWriting,Volleyball,medium
S154,mon,Painting,Debate,Origami,medium
S154,tue,Animation,SpanishClub,Dance,medium
S154,wed,LeadershipWorkshop,MathClub,ChessClub,medium
S154,thu,BoardGames,Meditation,PuzzleSolving,medium
S155,mon,SelfDefense,Music,ChemistryLab,medium
S155,tue,Mindfulness,DJing,AppDesign,medium
S155,wed,Breakdancing,UIDesign,PhysicsExperiments,medium
S155,thu,DronePiloting,Football,FilmProduction,medium
S156,mon,CodingBootcamp,Volleyball,MathClub,medium
S156,tue,Cycling,LeadershipWorkshop,BiologyResearch,medium
S156,wed,Swimming,Coding,SocialMediaMarketing,medium
S156,thu,Mindfulness,Volleyball,Chess,medium
S157,mon,TapDance,Debate,CreativeWriting,medium
S157,tue,Painting,SocialMediaMarketing,PublicSpeaking,medium
S157,wed,Poetry,WildlifeConservation,AIClub,medium
S157,thu,DramaClub,CostumeDesign,RoboticsClub,medium
S158,mon,Volleyball,Chess,CreativeArts,medium
S158,tue,Robotics,ClimateChange,Entrepreneurship,medium
S158,wed,Football,RoboticsClub,SpanishClub,medium
S158,thu,PhysicsExperiments,CyberSecurity,Coding,medium
S159,mon,PuzzleSolving,Pottery,RoboticsClub,medium
S159,tue,PhysicsExperiments,Pottery,PublicSpeaking,medium
S159,wed,Storytelling,SurvivalSkills,Debate,medium
S159,thu,DigitalMarketing,CodingBootcamp,ClimateChange,medium
S160,mon,BiologyResearch,AIClub,Tennis,medium
S160,tue,Photography,Debate,AIClub,medium
S160,wed,Entrepreneurship,Parkour,MathClub,medium
S160,thu,ChessClub,CodingBootcamp,Tennis,medium
S161,mon,PhysicsExperiments,PublicSpeaking,Soccer,medium
S161,tue,DataScience,ScienceClub,Poetry,medium
S161,wed,SpaceExploration,MathClub,Volleyball,medium
S161,thu,ChemistryLab,Theater,SpanishClub,medium
S162,mon,Music,Entrepreneurship,Poetry,medium
S162,tue,Parkour,Animation,Meditation,medium
S162,wed,Animation,Robotics,DataScience,medium
S162,thu,Poetry,mediumDPrinting,DataScience,medium
S163,mon,Origami,Volleyball,Breakdancing,medium
S163,tue,PhysicsExperiments,Singing,WildlifeConservation,medium
S163,wed,mediumDPrinting,WildlifeConservation,Entrepreneurship,medium
S163,thu,TapDance,CodingBootcamp,SoundEngineering,medium
S164,mon,CreativeWriting,FirstAid,Volleyball,medium
S164,tue,Storytelling,Music,Pottery,medium
S164,wed,Parkour,AIClub,SpaceExploration,medium
S164,thu,WildlifeConservation,LeadershipWorkshop,BoardGames,medium
S165,mon,CreativeWriting,ClimateChange,ChemistryLab,medium
S165,tue,Parkour,WildlifeConservation,CreativeWriting,medium
S165,wed,AIClub,Volleyball,Storytelling,medium
S165,thu,SpaceExploration,PublicSpeaking,UIDesign,medium
S166,mon,Parkour,Music,PuzzleSolving,medium
S166,tue,FilmProduction,PuzzleSolving,CodingBootcamp,medium
S166,wed,BiologyResearch,Debate,SoundEngineering,medium
S166,thu,Coding,Dance,FilmProduction,medium
S167,mon,Robotics,SpaceExploration,Coding,medium
S167,tue,CreativeWriting,SoundEngineering,mediumDPrinting,medium
S167,wed,Painting,Football,UXDesign,medium
S167,thu,MathClub,Storytelling,mediumDPrinting,medium
S168,mon,Music,SurvivalSkills,Dance,medium
S168,tue,RoboticsClub,PublicSpeaking,CreativeWriting,medium
S168,wed,DronePiloting,Theater,SoundEngineering,medium
S168,thu,Meditation,Photography,Weightlifting,medium
S169,mon,Volleyball,Astronomy,Swimming,medium
S169,tue,SurvivalSkills,Pottery,Zumba,medium
S169,wed,Chess,FilmProduction,Animation,medium
S169,thu,Cycling,CreativeArts,Debate,medium
S170,mon,Tennis,DataScience,Music,medium
S170,tue,SpaceExploration,Painting,WebDevelopment,medium
S170,wed,MathClub,Zumba,PhysicsExperiments,medium
S170,thu,Meditation,CreativeWriting,PublicSpeaking,medium
S171,mon,CostumeDesign,Tennis,Cycling,medium
S171,tue,DigitalMarketing,Storytelling,Swimming,medium
S171,wed,Zumba,PuzzleSolving,AIClub,medium
S171,thu,BiologyResearch,ChessClub,MathClub,medium
S172,mon,Chess,LeadershipWorkshop,RoboticsClub,medium
S172,tue,Meditation,DataScience,Breakdancing,medium
S172,wed,Hockey,CreativeArts,Soccer,medium
S172,thu,CodingBootcamp,Mindfulness,Meditation,medium
S173,mon,DJing,PublicSpeaking,Art,medium
S173,tue,SpanishClub,Volleyball,CreativeArts,medium
S173,wed,DataScience,Zumba,Pottery,medium
S173,thu,Painting,Parkour,WildlifeConservation,medium
S174,mon,CreativeWriting,DramaClub,Art,medium
S174,tue,Singing,WildlifeConservation,FilmProduction,medium
S174,wed,BoardGames,WebDevelopment,ClimateChange,medium
S174,thu,mediumDPrinting,DramaClub,Astronomy,medium
S175,mon,Volleyball,Football,PhysicsExperiments,medium
S175,tue,DigitalMarketing,Mindfulness,PhysicsExperiments,medium
S175,wed,Chess,CostumeDesign,Robotics,medium
S175,thu,SelfDefense,Tennis,ClimateChange,medium
S176,mon,Meditation,Origami,Tennis,medium
S176,tue,Coding,ChemistryLab,Entrepreneurship,medium
S176,wed,Cycling,PuzzleSolving,SpaceExploration,medium
S176,thu,WebDevelopment,SurvivalSkills,Chess,medium
S177,mon,DJing,Parkour,SpaceExploration,medium
S177,tue,SurvivalSkills,Tennis,SelfDefense,medium
S177,wed,UIDesign,CreativeArts,TapDance,medium
S177,thu,CodingBootcamp,mediumDPrinting,Zumba,medium
S178,mon,CyberSecurity,WildlifeConservation,CreativeWriting,medium
S178,tue,Dance,Painting,Tennis,medium
S178,wed,DramaClub,Zumba,UXDesign,medium
S178,thu,Cycling,Breakdancing,PhysicsExperiments,medium
S179,mon,Debate,ChessClub,SpanishClub,medium
S179,tue,Volleyball,DJing,SpaceExploration,medium
S179,wed,ClimateChange,Dance,UXDesign,medium
S179,thu,Cycling,ScienceClub,BiologyResearch,medium
S180,mon,Volleyball,Swimming,SocialMediaMarketing,medium
S180,tue,Zumba,CostumeDesign,Debate,medium
S180,wed,Art,Coding,Storytelling,medium
S180,thu,mediumDPrinting,Meditation,Art,medium
S181,mon,SurvivalSkills,SoundEngineering,Tennis,medium
S181,tue,SelfDefense,Painting,CyberSecurity,medium
S181,wed,LeadershipWorkshop,Meditation,Cycling,medium
S181,thu,ChessClub,Chess,WebDevelopment,medium
S182,mon,Cycling,Swimming,Entrepreneurship,medium
S182,tue,Skating,Swimming,BiologyResearch,medium
S182,wed,Coding,Volleyball,Astronomy,medium
S182,thu,FirstAid,Painting,DronePiloting,medium
S183,mon,mediumDPrinting,BiologyResearch,WildlifeConservation,medium
S183,tue,Entrepreneurship,WildlifeConservation,CreativeArts,medium
S183,wed,SocialMediaMarketing,Soccer,Parkour,medium
S183,thu,Singing,DJing,Theater,medium
S184,mon,Zumba,Dance,PhysicsExperiments,medium
S184,tue,Weightlifting,BiologyResearch,ChemistryLab,medium
S184,wed,PhysicsExperiments,Singing,Coding,medium
S184,thu,Chess,mediumDPrinting,SpanishClub,medium
S185,mon,DataScience,Weightlifting,Robotics,medium
S185,tue,FilmProduction,SpaceExploration,BiologyResearch,medium
S185,wed,Origami,PublicSpeaking,AIClub,medium
S185,thu,PublicSpeaking,CodingBootcamp,DataScience,medium
S186,mon,Theater,Painting,FilmProduction,medium
S186,tue,Pottery,Tennis,Origami,medium
S186,wed,PuzzleSolving,DramaClub,RoboticsClub,medium
S186,thu,Breakdancing,Poetry,UXDesign,medium
S187,mon,Hockey,WildlifeConservation,DramaClub,medium
S187,tue,Theater,ChessClub,CodingBootcamp,medium
S187,wed,WildlifeConservation,Art,DJing,medium
S187,thu,SocialMediaMarketing,Coding,Dance,medium
S188,mon,Animation,SoundEngineering,CostumeDesign,medium
S188,tue,SurvivalSkills,Painting,Swimming,medium
S188,wed,Chess,CodingBootcamp,BiologyResearch,medium
S188,thu,Coding,Art,Poetry,medium
S189,mon,Hockey,ChemistryLab,DigitalMarketing,medium
S189,tue,DigitalMarketing,Skating,SpanishClub,medium
S189,wed,Meditation,DronePiloting,CreativeArts,medium
S189,thu,DronePiloting,Skating,Dance,medium
S190,mon,DramaClub,CodingBootcamp,WebDevelopment,medium
S190,tue,Weightlifting,Astronomy,Coding,medium
S190,wed,CyberSecurity,ChemistryLab,Football,medium
S190,thu,UIDesign,Poetry,Art,medium
S191,mon,DJing,Swimming,FirstAid,medium
S191,tue,DJing,Zumba,Painting,medium
S191,wed,MathClub,Parkour,LeadershipWorkshop,medium
S191,thu,Hockey,Volleyball,Theater,medium
S192,mon,Origami,PublicSpeaking,SurvivalSkills,medium
S192,tue,Parkour,Painting,Pottery,medium
S192,wed,CostumeDesign,PuzzleSolving,DronePiloting,medium
S192,thu,BoardGames,PublicSpeaking,Soccer,medium
S193,mon,Origami,DJing,DronePiloting,medium
S193,tue,Parkour,SpanishClub,Dance,medium
S193,wed,SocialMediaMarketing,CostumeDesign,Cycling,medium
S193,thu,Music,ChessClub,Skating,medium
S194,mon,AppDesign,Painting,SurvivalSkills,medium
S194,tue,MathClub,BiologyResearch,Tennis,medium
S194,wed,PuzzleSolving,SpanishClub,SoundEngineering,medium
S194,thu,Breakdancing,Debate,CostumeDesign,medium
S195,mon,Singing,Storytelling,Music,medium
S195,tue,Pottery,PhysicsExperiments,Soccer,medium
S195,wed,Art,Tennis,CyberSecurity,medium
S195,thu,LeadershipWorkshop,UXDesign,ChemistryLab,medium
S196,mon,Soccer,ScienceClub,CostumeDesign,medium
S196,tue,Swimming,Animation,Entrepreneurship,medium
S196,wed,Pottery,Debate,FilmProduction,medium
S196,thu,ClimateChange,DigitalMarketing,Singing,medium
S197,mon,Art,FirstAid,Singing,medium
S197,tue,DronePiloting,Singing,PublicSpeaking,medium
S197,wed,CyberSecurity,DronePiloting,mediumDPrinting,medium
S197,thu,DataScience,Origami,UIDesign,medium
S198,mon,DramaClub,CyberSecurity,Mindfulness,medium
S198,tue,TapDance,Pottery,mediumDPrinting,medium
S198,wed,CodingBootcamp,TapDance,Soccer,medium
S198,thu,CostumeDesign,AIClub,DJing,medium
S199,mon,FirstAid,RoboticsClub,Zumba,medium
S199,tue,Tennis,Animation,Astronomy,medium
S199,wed,Storytelling,ScienceClub,CreativeWriting,medium
S199,thu,Soccer,SoundEngineering,Volleyball,medium
S200,mon,PuzzleSolving,CreativeArts,DJing,medium
S200,tue,Mindfulness,Origami,Robotics,medium
S200,wed,UXDesign,ClimateChange,Coding,medium
S200,thu,FirstAid,BiologyResearch,SpaceExploration,medium
S201,mon,DigitalMarketing,SurvivalSkills,SpanishClub,medium
S201,tue,Poetry,BiologyResearch,Robotics,medium
S201,wed,RoboticsClub,PuzzleSolving,CodingBootcamp,medium
S201,thu,CyberSecurity,SelfDefense,DramaClub,medium
S202,mon,LeadershipWorkshop,Parkour,Singing,medium
S202,tue,SelfDefense,FilmProduction,Theater,medium
S202,wed,SpanishClub,Chess,Theater,medium
S202,thu,Skating,Weightlifting,DigitalMarketing,medium
S203,mon,SocialMediaMarketing,DataScience,PuzzleSolving,medium
S203,tue,DramaClub,SelfDefense,Pottery,medium
S203,wed,TapDance,Hockey,PuzzleSolving,medium
S203,thu,CyberSecurity,Pottery,SpaceExploration,medium
S204,mon,PublicSpeaking,DigitalMarketing,CreativeArts,medium
S204,tue,Soccer,TapDance,CostumeDesign,medium
S204,wed,LeadershipWorkshop,Music,Parkour,medium
S204,thu,Art,Coding,Skating,medium
S205,mon,Astronomy,DigitalMarketing,Entrepreneurship,medium
S205,tue,BoardGames,Art,SocialMediaMarketing,medium
S205,wed,SoundEngineering,Astronomy,Robotics,medium
S205,thu,UXDesign,Mindfulness,Hockey,medium
S206,mon,RoboticsClub,AppDesign,Breakdancing,medium
S206,tue,ScienceClub,Skating,Zumba,medium
S206,wed,Photography,WebDevelopment,Swimming,medium
S206,thu,ClimateChange,MathClub,Cycling,medium
S207,mon,Animation,WebDevelopment,SelfDefense,medium
S207,tue,Debate,Music,PhysicsExperiments,medium
S207,wed,DronePiloting,Tennis,Art,medium
S207,thu,Chess,mediumDPrinting,SocialMediaMarketing,medium
S208,mon,Weightlifting,Tennis,Storytelling,medium
S208,tue,DigitalMarketing,ClimateChange,CreativeWriting,medium
S208,wed,Photography,WildlifeConservation,RoboticsClub,medium
S208,thu,UIDesign,DigitalMarketing,Football,medium
S209,mon,Soccer,Singing,CreativeWriting,medium
S209,tue,DigitalMarketing,Volleyball,Animation,medium
S209,wed,FirstAid,Theater,UXDesign,medium
S209,thu,SurvivalSkills,Volleyball,Meditation,medium
S210,mon,DataScience,BoardGames,Skating,medium
S210,tue,DronePiloting,Theater,DramaClub,medium
S210,wed,CostumeDesign,Coding,CreativeWriting,medium
S210,thu,SpaceExploration,Entrepreneurship,AIClub,medium
S211,mon,DramaClub,Dance,BiologyResearch,medium
S211,tue,Soccer,CyberSecurity,Art,medium
S211,wed,Photography,ChemistryLab,ScienceClub,medium
S211,thu,ScienceClub,MathClub,ChessClub,medium
S212,mon,DJing,mediumDPrinting,Singing,medium
S212,tue,Swimming,CostumeDesign,Tennis,medium
S212,wed,FilmProduction,Weightlifting,Entrepreneurship,medium
S212,thu,WildlifeConservation,Storytelling,PublicSpeaking,medium
S213,mon,SpanishClub,Music,Robotics,medium
S213,tue,Volleyball,Storytelling,Hockey,medium
S213,wed,Robotics,Football,Skating,medium
S213,thu,BiologyResearch,LeadershipWorkshop,Weightlifting,medium
S214,mon,Debate,Entrepreneurship,Swimming,medium
S214,tue,Skating,Debate,CreativeArts,medium
S214,wed,Tennis,SelfDefense,Meditation,medium
S214,thu,ClimateChange,Meditation,CyberSecurity,medium
S215,mon,Origami,WebDevelopment,PuzzleSolving,medium
S215,tue,UXDesign,Music,Meditation,medium
S215,wed,PuzzleSolving,DigitalMarketing,DronePiloting,medium
S215,thu,SelfDefense,WebDevelopment,DataScience,medium
S216,mon,Animation,mediumDPrinting,ChemistryLab,medium
S216,tue,PhysicsExperiments,DronePiloting,FilmProduction,medium
S216,wed,mediumDPrinting,Zumba,DigitalMarketing,medium
S216,thu,SoundEngineering,Robotics,Soccer,medium
S217,mon,DJing,Storytelling,Swimming,medium
S217,tue,Hockey,Tennis,Volleyball,medium
S217,wed,Art,ScienceClub,mediumDPrinting,medium
S217,thu,CostumeDesign,Weightlifting,mediumDPrinting,medium
S218,mon,Football,PuzzleSolving,Cycling,medium
S218,tue,Soccer,PublicSpeaking,RoboticsClub,medium
S218,wed,DigitalMarketing,Storytelling,Mindfulness,medium
S218,thu,Animation,DramaClub,SoundEngineering,medium
S219,mon,mediumDPrinting,DataScience,AppDesign,medium
S219,tue,Cycling,mediumDPrinting,DataScience,medium
S219,wed,Soccer,UXDesign,Entrepreneurship,medium
S219,thu,Theater,LeadershipWorkshop,CodingBootcamp,medium
S220,mon,WildlifeConservation,Animation,UIDesign,medium
S220,tue,ClimateChange,PuzzleSolving,PublicSpeaking,medium
S220,wed,SocialMediaMarketing,DJing,BiologyResearch,medium
S220,thu,SurvivalSkills,SoundEngineering,CyberSecurity,medium
S221,mon,DJing,SurvivalSkills,Football,medium
S221,tue,Hockey,RoboticsClub,Dance,medium
S221,wed,Breakdancing,Theater,UXDesign,medium
S221,thu,Photography,Music,Weightlifting,medium
S222,mon,DJing,UXDesign,PublicSpeaking,medium
S222,tue,FirstAid,Mindfulness,PuzzleSolving,medium
S222,wed,SoundEngineering,Meditation,Swimming,medium
